@RELATION census_income

@ATTRIBUTE age				NUMERIC
@ATTRIBUTE workclass		{Private, Self-emp-not-inc, Self-emp-inc, Federal-gov, Local-gov, State-gov, Without-pay, Never-worked}
@ATTRIBUTE fnlwgt			NUMERIC
@ATTRIBUTE education		{Bachelors, Some-college, 11th, HS-grad, Prof-school, Assoc-acdm, Assoc-voc, 9th, 7th-8th, 12th, Masters, 1st-4th, 10th, Doctorate, 5th-6th, Preschool}
@ATTRIBUTE education-num	NUMERIC
@ATTRIBUTE marital-status	{Married-civ-spouse, Divorced, Never-married, Separated, Widowed, Married-spouse-absent, Married-AF-spouse}
@ATTRIBUTE occupation		{Tech-support, Craft-repair, Other-service, Sales, Exec-managerial, Prof-specialty, Handlers-cleaners, Machine-op-inspct, Adm-clerical, Farming-fishing, Transport-moving, Priv-house-serv, Protective-serv, Armed-Forces}
@ATTRIBUTE relationship		{Wife, Own-child, Husband, Not-in-family, Other-relative, Unmarried}
@ATTRIBUTE race				{White, Asian-Pac-Islander, Amer-Indian-Eskimo, Other, Black}
@ATTRIBUTE sex				{Female, Male}
@ATTRIBUTE capital-gain		NUMERIC
@ATTRIBUTE capital-loss		NUMERIC
@ATTRIBUTE hours-per-week	NUMERIC
@ATTRIBUTE native-country	{United-States, Cambodia, England, Puerto-Rico, Canada, Germany, Outlying-US(Guam-USVI-etc), India, Japan, Greece, South, China, Cuba, Iran, Honduras, Philippines, Italy, Poland, Jamaica, Vietnam, Mexico, Portugal, Ireland, France, Dominican-Republic, Laos, Ecuador, Taiwan, Haiti, Columbia, Hungary, Guatemala, Nicaragua, Scotland, Thailand, Yugoslavia, El-Salvador, Trinadad&Tobago, Peru, Hong, Holand-Netherlands}
@ATTRIBUTE class {>50K, <=50K}

@DATA
35, Private, 277347, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 55, United-States, <=50K 
43, ?, 220445, HS-grad, 9, Widowed, ?, Own-child, Black, Male, 0, 0, 40, United-States, <=50K 
29, Private, 231507, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K 
28, Private, 184477, Assoc-voc, 11, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K 
24, Private, 174714, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 45, United-States, <=50K 
24, Private, 118792, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 12, United-States, <=50K 
46, Local-gov, 274689, Assoc-acdm, 12, Divorced, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
24, Private, 148315, HS-grad, 9, Never-married, Handlers-cleaners, Unmarried, White, Male, 0, 0, 45, United-States, <=50K 
24, Private, 99844, Masters, 14, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 60, United-States, <=50K 
36, State-gov, 143437, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, Other, Female, 0, 0, 40, United-States, <=50K 
22, Private, 114357, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 55, United-States, <=50K 
46, ?, 427055, Some-college, 10, Divorced, ?, Not-in-family, White, Male, 0, 0, 40, United-States, >50K 
68, Local-gov, 137518, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 0, 0, 33, United-States, <=50K 
33, Private, 183125, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K 
28, Private, 269317, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 42, United-States, <=50K 
46, State-gov, 107682, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K 
30, Private, 159589, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1848, 50, United-States, >50K 
50, Private, 46401, Bachelors, 13, Married-spouse-absent, Sales, Not-in-family, White, Female, 0, 0, 20, Germany, <=50K 
69, Self-emp-not-inc, 164754, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 20, United-States, <=50K 
63, ?, 109446, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, United-States, <=50K 
33, Private, 314068, Assoc-voc, 11, Divorced, Tech-support, Unmarried, White, Female, 0, 0, 40, United-States, <=50K 
22, Private, 242138, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, <=50K 
39, Federal-gov, 203070, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K 
39, Private, 266960, Some-college, 10, Divorced, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K 
29, Self-emp-not-inc, 239511, Some-college, 10, Separated, Adm-clerical, Unmarried, White, Female, 0, 0, 50, United-States, <=50K 
65, ?, 244749, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 20, Cuba, <=50K 
23, Private, 244698, 5th-6th, 3, Never-married, Farming-fishing, Other-relative, White, Male, 0, 0, 35, Mexico, <=50K 
25, Private, 207258, 9th, 5, Never-married, Adm-clerical, Unmarried, White, Female, 0, 0, 40, Mexico, <=50K 
61, Private, 111563, 11th, 7, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 27, United-States, <=50K 
50, Private, 233149, Assoc-voc, 11, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K 
61, Private, 166789, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 2246, 50, United-States, >50K 
54, Self-emp-inc, 22743, Bachelors, 13, Divorced, Exec-managerial, Not-in-family, White, Male, 99999, 0, 70, United-States, >50K 
41, Local-gov, 180599, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, <=50K 
38, Private, 28738, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
38, Private, 259846, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States, >50K 
24, Self-emp-inc, 158950, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States, <=50K 
23, Private, 185948, HS-grad, 9, Never-married, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K 
67, ?, 187553, 7th-8th, 4, Divorced, ?, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
49, Private, 169092, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, White, Female, 5178, 0, 40, Canada, >50K 
40, Private, 129298, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K 
36, Private, 120204, HS-grad, 9, Divorced, Tech-support, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
49, Local-gov, 229337, HS-grad, 9, Separated, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
43, Private, 183674, 12th, 8, Married-spouse-absent, Sales, Unmarried, White, Female, 0, 0, 25, ?, <=50K 
34, Private, 538243, Some-college, 10, Separated, Tech-support, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K 
38, Private, 108947, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K 
35, Private, 128516, HS-grad, 9, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 45, United-States, <=50K 
28, Private, 147560, Some-college, 10, Never-married, Sales, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
36, Private, 131808, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 4386, 0, 40, United-States, >50K 
33, Private, 234537, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K 
46, Local-gov, 165160, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, >50K 
51, Private, 90275, HS-grad, 9, Divorced, Sales, Unmarried, White, Female, 0, 0, 45, United-States, <=50K 
26, Local-gov, 143583, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
27, Self-emp-not-inc, 210020, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
26, Private, 135603, Masters, 14, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 48, United-States, <=50K 
59, ?, 441227, Masters, 14, Married-civ-spouse, ?, Husband, Black, Male, 7298, 0, 50, United-States, >50K 
38, Private, 341943, HS-grad, 9, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, <=50K 
64, Private, 38274, 7th-8th, 4, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K 
35, Private, 327435, Some-college, 10, Separated, Prof-specialty, Unmarried, White, Female, 0, 0, 45, United-States, >50K 
27, Federal-gov, 175262, Some-college, 10, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
24, Private, 376474, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 65, United-States, <=50K 
38, Private, 171150, 7th-8th, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 3781, 0, 78, United-States, <=50K 
32, Private, 459465, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, El-Salvador, <=50K 
37, Local-gov, 188391, Assoc-acdm, 12, Divorced, Other-service, Unmarried, White, Male, 0, 0, 60, United-States, >50K 
37, Private, 196373, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K 
28, Private, 122913, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K 
35, State-gov, 37314, Doctorate, 16, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 55, United-States, <=50K 
37, Private, 198492, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
47, Self-emp-not-inc, 20946, Bachelors, 13, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
20, Private, 281608, Some-college, 10, Never-married, Sales, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K 
31, Self-emp-not-inc, 213643, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 1590, 60, United-States, <=50K 
18, Private, 39222, 11th, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 30, United-States, <=50K 
23, Private, 208238, 10th, 6, Never-married, Sales, Own-child, White, Female, 0, 0, 20, United-States, <=50K 
53, Private, 261207, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, Peru, <=50K 
36, Private, 131192, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K 
75, Private, 148214, HS-grad, 9, Widowed, Adm-clerical, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K 
54, Self-emp-not-inc, 155965, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 56, United-States, <=50K 
25, Private, 269004, Assoc-voc, 11, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
47, Self-emp-not-inc, 97883, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 48, Italy, <=50K 
52, Private, 177942, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, >50K 
38, Local-gov, 360494, Prof-school, 15, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K 
45, Self-emp-not-inc, 45136, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999, 0, 60, United-States, >50K 
28, Private, 173483, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 5013, 0, 20, United-States, <=50K 
19, Private, 205953, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, Black, Male, 0, 0, 20, United-States, <=50K 
41, Private, 169823, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 46, United-States, >50K 
18, Private, 99591, 11th, 7, Never-married, Other-service, Own-child, White, Female, 0, 0, 16, United-States, <=50K 
42, Private, 32627, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K 
30, Private, 378009, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
48, Private, 233511, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K 
51, Private, 173987, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K 
45, Private, 162302, HS-grad, 9, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 30, United-States, <=50K 
24, Private, 192812, Masters, 14, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 40, United-States, <=50K 
65, Private, 217661, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 2246, 40, United-States, >50K 
61, Private, 353031, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, <=50K 
21, Private, 155483, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
41, Self-emp-not-inc, 274158, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 30, United-States, <=50K 
35, Local-gov, 26987, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 1876, 45, United-States, <=50K 
49, Private, 68493, HS-grad, 9, Married-spouse-absent, Craft-repair, Unmarried, Black, Male, 0, 0, 40, United-States, <=50K 
19, ?, 257421, Some-college, 10, Never-married, ?, Own-child, Black, Female, 0, 0, 15, United-States, <=50K 
26, Private, 38257, HS-grad, 9, Never-married, Other-service, Unmarried, White, Female, 0, 0, 20, United-States, <=50K 
22, Local-gov, 175586, HS-grad, 9, Never-married, Transport-moving, Own-child, Black, Female, 0, 0, 20, United-States, <=50K 
49, Private, 316323, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 48, United-States, >50K 
36, Private, 117802, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K 
18, Self-emp-not-inc, 454950, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K 
17, Private, 284277, 11th, 7, Never-married, Other-service, Own-child, White, Male, 1055, 0, 20, United-States, <=50K 
32, State-gov, 90409, Some-college, 10, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 20, United-States, <=50K 
43, Private, 248094, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 44, United-States, >50K 
29, Private, 138692, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
46, Private, 173938, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 50, United-States, >50K 
65, ?, 146722, 12th, 8, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 10, United-States, <=50K 
31, Private, 145439, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male, 0, 0, 40, United-States, <=50K 
24, Private, 324445, HS-grad, 9, Never-married, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
32, Private, 176410, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 38, United-States, <=50K 
25, Private, 129275, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
28, Private, 399123, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K 
51, Private, 76044, Masters, 14, Divorced, Prof-specialty, Unmarried, Other, Male, 4787, 0, 35, Mexico, >50K 
28, Private, 87632, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 43, United-States, <=50K 
33, Private, 269605, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 32, United-States, <=50K 
46, Private, 37718, Assoc-acdm, 12, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 1977, 50, United-States, >50K 
70, ?, 162659, 7th-8th, 4, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 8, United-States, <=50K 
45, Self-emp-not-inc, 277434, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, <=50K 
28, Private, 209205, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 44, United-States, <=50K 
75, ?, 34235, HS-grad, 9, Widowed, ?, Not-in-family, White, Female, 2964, 0, 14, United-States, <=50K 
41, Private, 141186, HS-grad, 9, Married-spouse-absent, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K 
48, Private, 123681, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, >50K 
31, Private, 174215, HS-grad, 9, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 35, United-States, <=50K 
17, Private, 96354, 11th, 7, Never-married, Other-service, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
64, ?, 109108, HS-grad, 9, Divorced, ?, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K 
37, Private, 107302, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K 
51, Local-gov, 250054, Some-college, 10, Widowed, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K 
51, Private, 50459, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1740, 40, United-States, <=50K 
57, Local-gov, 22975, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 0, 0, 40, United-States, >50K 
29, Private, 97189, Assoc-voc, 11, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K 
28, Private, 238859, HS-grad, 9, Never-married, Handlers-cleaners, Other-relative, White, Male, 0, 0, 20, United-States, <=50K 
26, State-gov, 239303, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 3942, 0, 7, United-States, <=50K 
33, Private, 310655, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, <=50K 
42, Private, 276218, Bachelors, 13, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 38, United-States, <=50K 
30, Private, 94235, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1977, 50, United-States, >50K 
45, Private, 135339, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, 0, 0, 45, United-States, <=50K 
20, Private, 199703, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 28, United-States, <=50K 
36, Private, 52532, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K 
64, State-gov, 186376, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 5178, 0, 40, United-States, >50K 
29, Private, 229124, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 48, United-States, >50K 
18, Private, 152508, 11th, 7, Married-civ-spouse, Sales, Wife, Other, Female, 0, 0, 20, United-States, <=50K 
45, Private, 54260, HS-grad, 9, Never-married, Farming-fishing, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K 
31, Private, 48520, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 30, United-States, <=50K 
66, Self-emp-not-inc, 439777, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 25, United-States, <=50K 
49, Private, 191389, HS-grad, 9, Divorced, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
45, Private, 118714, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K 
22, Private, 34616, Some-college, 10, Never-married, Other-service, Unmarried, White, Female, 0, 0, 20, United-States, <=50K 
29, ?, 199074, HS-grad, 9, Never-married, ?, Own-child, White, Male, 0, 0, 20, United-States, <=50K 
20, ?, 112858, HS-grad, 9, Never-married, ?, Own-child, White, Male, 0, 0, 2, United-States, <=50K 
22, Private, 199555, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 48, United-States, <=50K 
21, ?, 211013, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 40, United-States, <=50K 
46, Private, 107425, HS-grad, 9, Divorced, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
62, Private, 106549, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, <=50K 
41, State-gov, 110556, Masters, 14, Married-civ-spouse, Exec-managerial, Wife, Black, Female, 0, 0, 40, United-States, <=50K 
46, Self-emp-not-inc, 265097, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, Germany, <=50K 
41, Private, 215219, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
61, Self-emp-not-inc, 142988, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K 
64, Private, 239450, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, >50K 
18, Private, 162084, HS-grad, 9, Never-married, Other-service, Own-child, White, Female, 0, 0, 40, United-States, <=50K 
34, Private, 83066, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K 
36, Private, 181705, Some-college, 10, Separated, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
80, Private, 138737, HS-grad, 9, Divorced, Adm-clerical, Other-relative, White, Female, 0, 0, 20, United-States, <=50K 
24, Federal-gov, 332194, 9th, 5, Never-married, Adm-clerical, Other-relative, Black, Male, 0, 0, 40, United-States, <=50K 
20, Private, 291979, HS-grad, 9, Never-married, Sales, Unmarried, White, Male, 0, 0, 35, United-States, <=50K 
64, Private, 162761, Some-college, 10, Widowed, Sales, Not-in-family, White, Male, 2354, 0, 35, United-States, <=50K 
21, Private, 153643, HS-grad, 9, Never-married, Other-service, Own-child, Black, Male, 0, 0, 70, United-States, <=50K 
52, Private, 30908, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 60, United-States, <=50K 
31, Private, 92179, 10th, 6, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
66, Self-emp-inc, 50408, 12th, 8, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 20, United-States, <=50K 
50, Federal-gov, 191013, HS-grad, 9, Separated, Sales, Other-relative, Amer-Indian-Eskimo, Female, 0, 0, 40, United-States, <=50K 
62, Private, 170969, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 40, United-States, >50K 
19, ?, 302229, HS-grad, 9, Never-married, ?, Own-child, Black, Male, 0, 0, 10, United-States, <=50K 
49, Private, 80026, 7th-8th, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K 
33, Private, 93056, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K 
38, Local-gov, 414791, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, >50K 
20, Private, 37894, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 1719, 30, United-States, <=50K 
31, Local-gov, 164243, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 55, United-States, >50K 
41, Self-emp-not-inc, 36651, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, >50K 
22, Self-emp-not-inc, 26248, HS-grad, 9, Never-married, Other-service, Own-child, White, Female, 0, 0, 50, United-States, <=50K 
41, Private, 244522, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 7688, 0, 42, United-States, >50K 
39, Private, 183279, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 7298, 0, 40, United-States, >50K 
63, Private, 177063, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K 
25, Private, 220220, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 47, United-States, <=50K 
58, Private, 180779, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K 
26, Private, 238787, Bachelors, 13, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 20, United-States, <=50K 
38, Private, 32086, Some-college, 10, Divorced, Adm-clerical, Own-child, White, Male, 0, 0, 52, United-States, <=50K 
35, Private, 302149, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Cambodia, >50K 
43, Self-emp-not-inc, 136986, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7298, 0, 50, United-States, >50K 
47, State-gov, 61062, Doctorate, 16, Separated, Exec-managerial, Own-child, Asian-Pac-Islander, Male, 2354, 0, 45, United-States, <=50K 
33, Private, 260782, 7th-8th, 4, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, Mexico, <=50K 
21, Private, 82061, 5th-6th, 3, Never-married, Craft-repair, Not-in-family, Other, Male, 0, 0, 32, Mexico, <=50K 
22, Private, 254351, HS-grad, 9, Married-civ-spouse, Protective-serv, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
25, Private, 128699, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K 
59, Private, 171328, Bachelors, 13, Married-spouse-absent, Prof-specialty, Other-relative, Black, Female, 2202, 0, 37, United-States, <=50K 
24, ?, 152719, Some-college, 10, Never-married, ?, Own-child, Black, Female, 0, 0, 15, Haiti, <=50K 
42, Private, 97688, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 7298, 0, 40, United-States, >50K 
33, Private, 199248, Some-college, 10, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, <=50K 
25, Private, 67240, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 35, United-States, <=50K 
27, Private, 1490400, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K 
36, Self-emp-not-inc, 188503, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 60, United-States, >50K 
40, Private, 180206, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K 
27, Private, 201872, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
36, Private, 314373, HS-grad, 9, Divorced, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K 
36, Private, 107737, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, Portugal, <=50K 
44, Private, 209093, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
48, Local-gov, 218357, HS-grad, 9, Separated, Transport-moving, Unmarried, White, Female, 0, 0, 25, United-States, <=50K 
43, Private, 163434, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K 
