@RELATION census_income

@ATTRIBUTE age				NUMERIC
@ATTRIBUTE workclass		{Private, Self-emp-not-inc, Self-emp-inc, Federal-gov, Local-gov, State-gov, Without-pay, Never-worked}
@ATTRIBUTE fnlwgt			NUMERIC
@ATTRIBUTE education		{Bachelors, Some-college, 11th, HS-grad, Prof-school, Assoc-acdm, Assoc-voc, 9th, 7th-8th, 12th, Masters, 1st-4th, 10th, Doctorate, 5th-6th, Preschool}
@ATTRIBUTE education-num	NUMERIC
@ATTRIBUTE marital-status	{Married-civ-spouse, Divorced, Never-married, Separated, Widowed, Married-spouse-absent, Married-AF-spouse}
@ATTRIBUTE occupation		{Tech-support, Craft-repair, Other-service, Sales, Exec-managerial, Prof-specialty, Handlers-cleaners, Machine-op-inspct, Adm-clerical, Farming-fishing, Transport-moving, Priv-house-serv, Protective-serv, Armed-Forces}
@ATTRIBUTE relationship		{Wife, Own-child, Husband, Not-in-family, Other-relative, Unmarried}
@ATTRIBUTE race				{White, Asian-Pac-Islander, Amer-Indian-Eskimo, Other, Black}
@ATTRIBUTE sex				{Female, Male}
@ATTRIBUTE capital-gain		NUMERIC
@ATTRIBUTE capital-loss		NUMERIC
@ATTRIBUTE hours-per-week	NUMERIC
@ATTRIBUTE native-country	{United-States, Cambodia, England, Puerto-Rico, Canada, Germany, Outlying-US(Guam-USVI-etc), India, Japan, Greece, South, China, Cuba, Iran, Honduras, Philippines, Italy, Poland, Jamaica, Vietnam, Mexico, Portugal, Ireland, France, Dominican-Republic, Laos, Ecuador, Taiwan, Haiti, Columbia, Hungary, Guatemala, Nicaragua, Scotland, Thailand, Yugoslavia, El-Salvador, Trinadad&Tobago, Peru, Hong, Holand-Netherlands}
@ATTRIBUTE class {>50K, <=50K}

@DATA
31, Private, 179673, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K 
39, Private, 236648, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 1848, 42, United-States, >50K 
41, Private, 77357, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K 
19, Private, 267796, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 30, United-States, <=50K 
57, Private, 335276, Assoc-acdm, 12, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K 
35, Private, 189102, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 55, United-States, >50K 
34, Self-emp-not-inc, 203051, HS-grad, 9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male, 0, 0, 50, United-States, >50K 
38, Private, 167440, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K 
21, Private, 186087, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, >50K 
25, Private, 334267, HS-grad, 9, Never-married, Craft-repair, Other-relative, White, Male, 0, 0, 45, United-States, <=50K 
49, Private, 172246, 11th, 7, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K 
34, Local-gov, 117963, Bachelors, 13, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, >50K 
22, ?, 374116, HS-grad, 9, Never-married, ?, Not-in-family, White, Female, 0, 0, 36, United-States, <=50K 
60, Private, 304074, Some-college, 10, Widowed, Transport-moving, Not-in-family, White, Male, 0, 0, 28, United-States, <=50K 
35, Private, 212195, HS-grad, 9, Married-civ-spouse, Tech-support, Wife, White, Female, 0, 0, 35, United-States, >50K 
42, Self-emp-not-inc, 52781, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K 
61, Local-gov, 176671, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 30, United-States, <=50K 
24, Private, 175778, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
26, Private, 340126, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 50, United-States, <=50K 
64, Private, 237581, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 48, Mexico, >50K 
47, Local-gov, 246891, Masters, 14, Divorced, Prof-specialty, Unmarried, White, Male, 0, 0, 45, United-States, >50K 
23, Private, 181659, 11th, 7, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 60, United-States, <=50K 
34, Private, 209900, Some-college, 10, Divorced, Prof-specialty, Not-in-family, White, Male, 0, 0, 15, United-States, <=50K 
47, Private, 151826, 10th, 6, Divorced, Tech-support, Unmarried, Black, Female, 0, 0, 38, United-States, <=50K 
43, Self-emp-inc, 210013, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 50, United-States, >50K 
47, Self-emp-inc, 120131, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, <=50K 
57, Private, 366421, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, Mexico, <=50K 
19, Private, 137578, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 10, United-States, <=50K 
36, Private, 89625, 10th, 6, Separated, Sales, Own-child, Asian-Pac-Islander, Female, 0, 0, 40, United-States, <=50K 
72, Self-emp-not-inc, 298945, Bachelors, 13, Widowed, Farming-fishing, Not-in-family, White, Male, 0, 0, 40, United-States, >50K 
34, Local-gov, 108247, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K 
31, Private, 103642, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 45, United-States, >50K 
25, ?, 181528, HS-grad, 9, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 25, United-States, <=50K 
23, Private, 131699, Some-college, 10, Never-married, Sales, Own-child, Black, Female, 0, 0, 14, United-States, <=50K 
18, Private, 154089, 11th, 7, Never-married, Sales, Unmarried, White, Male, 0, 0, 20, United-States, <=50K 
41, Private, 247081, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K 
45, Private, 276839, Some-college, 10, Married-spouse-absent, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
37, Private, 166115, 10th, 6, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, >50K 
27, Private, 192936, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K 
50, Private, 247425, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K 
41, Self-emp-not-inc, 198196, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 50, United-States, >50K 
20, Private, 260254, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
60, Private, 176360, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, >50K 
21, ?, 214731, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 40, United-States, <=50K 
23, Private, 107564, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 24, United-States, <=50K 
32, Private, 29312, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K 
62, Private, 190610, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K 
40, Private, 296858, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 5178, 0, 40, United-States, >50K 
42, Private, 294431, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, >50K 
34, Private, 259818, HS-grad, 9, Divorced, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K 
37, Local-gov, 161111, HS-grad, 9, Married-spouse-absent, Other-service, Unmarried, White, Female, 0, 0, 10, United-States, <=50K 
42, ?, 85995, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 52, United-States, <=50K 
18, Private, 108501, Some-college, 10, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 25, United-States, <=50K 
27, Private, 135296, Masters, 14, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
27, Federal-gov, 491607, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, Black, Male, 0, 0, 32, United-States, <=50K 
61, Self-emp-not-inc, 170278, Prof-school, 15, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 30, Philippines, <=50K 
41, Private, 309932, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K 
46, Local-gov, 117310, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 21, United-States, >50K 
46, Private, 234289, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, <=50K 
45, Federal-gov, 199925, Assoc-voc, 11, Never-married, Adm-clerical, Unmarried, White, Male, 0, 0, 48, United-States, <=50K 
70, Local-gov, 31540, HS-grad, 9, Widowed, Other-service, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K 
46, Private, 202606, HS-grad, 9, Separated, Other-service, Not-in-family, Black, Female, 0, 0, 30, Haiti, <=50K 
20, Private, 239577, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
36, Private, 110013, Masters, 14, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
38, Local-gov, 230054, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K 
27, Private, 203558, Some-college, 10, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, >50K 
51, Self-emp-not-inc, 222883, Bachelors, 13, Married-civ-spouse, Sales, Husband, Black, Male, 0, 0, 55, United-States, <=50K 
39, Private, 61518, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K 
45, Private, 246891, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1902, 40, United-States, >50K 
51, Private, 194995, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K 
52, Private, 207025, HS-grad, 9, Divorced, Priv-house-serv, Unmarried, Black, Female, 0, 0, 24, United-States, <=50K 
39, Self-emp-inc, 128715, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K 
30, Private, 180168, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K 
44, Self-emp-not-inc, 270495, Some-college, 10, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 50, United-States, <=50K 
44, Private, 191196, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 35, United-States, >50K 
28, State-gov, 624572, HS-grad, 9, Never-married, Adm-clerical, Own-child, Black, Female, 0, 0, 40, United-States, <=50K 
43, Private, 488706, 1st-4th, 2, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 45, Mexico, <=50K 
43, Self-emp-not-inc, 52131, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1902, 50, United-States, >50K 
38, Private, 134635, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States, <=50K 
41, Private, 197033, Some-college, 10, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 35, United-States, <=50K 
36, Private, 112576, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
32, Private, 134737, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 42, United-States, <=50K 
45, Private, 154237, HS-grad, 9, Divorced, Handlers-cleaners, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K 
30, Private, 103200, Masters, 14, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 40, Taiwan, <=50K 
25, Private, 179599, 9th, 5, Never-married, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K 
57, ?, 274900, 7th-8th, 4, Married-civ-spouse, ?, Other-relative, White, Male, 0, 0, 45, Dominican-Republic, <=50K 
21, Private, 138580, 12th, 8, Never-married, Machine-op-inspct, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K 
43, Local-gov, 187034, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
19, Private, 263568, 10th, 6, Never-married, Handlers-cleaners, Own-child, White, Male, 594, 0, 35, United-States, <=50K 
21, Private, 142332, 12th, 8, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 25, United-States, <=50K 
40, Private, 174090, Assoc-voc, 11, Never-married, Sales, Unmarried, White, Female, 4687, 0, 50, United-States, >50K 
38, Federal-gov, 103323, Bachelors, 13, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 55, United-States, >50K 
24, Private, 108670, Assoc-voc, 11, Never-married, Other-service, Unmarried, White, Female, 0, 0, 32, United-States, <=50K 
18, ?, 326640, HS-grad, 9, Never-married, ?, Own-child, White, Female, 0, 0, 20, United-States, <=50K 
54, Private, 99185, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K 
29, Private, 365328, Some-college, 10, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 40, United-States, <=50K 
19, Federal-gov, 53220, Some-college, 10, Never-married, Adm-clerical, Own-child, Black, Female, 0, 1602, 20, United-States, <=50K 
22, Private, 369084, Some-college, 10, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
48, Federal-gov, 55377, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 55, Jamaica, >50K 
64, Private, 271094, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K 
27, Private, 165014, Some-college, 10, Married-civ-spouse, Sales, Own-child, Other, Female, 0, 0, 11, Mexico, <=50K 
40, Local-gov, 284086, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7688, 0, 40, United-States, >50K 
47, Federal-gov, 186256, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 40, United-States, >50K 
19, Private, 84250, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 22, United-States, <=50K 
39, Private, 189404, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K 
34, Private, 152667, 12th, 8, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 25, United-States, <=50K 
36, Private, 239755, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K 
44, Private, 271756, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, Black, Male, 0, 0, 40, United-States, >50K 
23, Private, 332657, Some-college, 10, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K 
36, Private, 141029, HS-grad, 9, Separated, Craft-repair, Unmarried, White, Female, 0, 0, 40, United-States, <=50K 
27, Private, 41281, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 65, United-States, <=50K 
41, Federal-gov, 27444, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K 
20, Private, 267945, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 15, United-States, <=50K 
30, Private, 177675, HS-grad, 9, Never-married, Machine-op-inspct, Other-relative, White, Male, 0, 0, 40, United-States, <=50K 
20, Private, 135716, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 44, United-States, <=50K 
40, Private, 91355, HS-grad, 9, Never-married, Other-service, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K 
47, Self-emp-not-inc, 53292, Assoc-acdm, 12, Widowed, Prof-specialty, Unmarried, White, Female, 0, 0, 35, United-States, <=50K 
51, Private, 256466, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male, 0, 0, 50, Philippines, <=50K 
40, Private, 126701, Assoc-voc, 11, Divorced, Sales, Not-in-family, White, Male, 13550, 0, 50, United-States, >50K 
25, Private, 64671, 1st-4th, 2, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 40, Philippines, <=50K 
50, Without-pay, 123004, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female, 0, 1887, 40, United-States, >50K 
26, Private, 167350, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, <=50K 
62, State-gov, 160062, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 44, United-States, <=50K 
34, Private, 35683, Some-college, 10, Divorced, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
28, Private, 146565, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K 
37, Self-emp-not-inc, 168166, Some-college, 10, Divorced, Sales, Unmarried, White, Female, 0, 0, 40, United-States, <=50K 
34, Private, 117779, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 2977, 0, 65, United-States, <=50K 
58, Local-gov, 310085, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, >50K 
26, Private, 262413, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Female, 0, 0, 40, Italy, <=50K 
56, Private, 152874, Bachelors, 13, Divorced, Prof-specialty, Unmarried, Black, Female, 0, 1741, 40, United-States, <=50K 
29, Private, 35314, Some-college, 10, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 20, United-States, <=50K 
37, Private, 32719, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 50, United-States, >50K 
37, Private, 224566, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K 
20, Private, 190290, Some-college, 10, Never-married, Transport-moving, Own-child, White, Male, 0, 1602, 40, United-States, <=50K 
26, Private, 331806, HS-grad, 9, Never-married, Transport-moving, Not-in-family, Black, Male, 0, 0, 37, United-States, <=50K 
45, Self-emp-inc, 328610, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 55, United-States, >50K 
20, Private, 221533, 11th, 7, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K 
35, Private, 350169, HS-grad, 9, Divorced, Machine-op-inspct, Unmarried, White, Female, 0, 0, 38, Japan, <=50K 
29, Private, 125131, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female, 0, 0, 40, United-States, >50K 
71, ?, 158437, 5th-6th, 3, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 40, Hungary, <=50K 
37, Private, 180714, HS-grad, 9, Never-married, Other-service, Unmarried, Black, Male, 0, 0, 48, United-States, <=50K 
40, Private, 284086, 9th, 5, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 30, United-States, <=50K 
33, Private, 119422, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K 
22, ?, 327060, HS-grad, 9, Never-married, ?, Unmarried, Black, Male, 0, 0, 8, United-States, <=50K 
32, Private, 171813, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 40, United-States, <=50K 
39, Local-gov, 20308, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K 
17, ?, 45037, 10th, 6, Never-married, ?, Own-child, White, Female, 0, 0, 25, United-States, <=50K 
53, Private, 139157, 5th-6th, 3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K 
33, Private, 228931, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7298, 0, 40, United-States, >50K 
60, Private, 220729, 7th-8th, 4, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K 
43, Self-emp-not-inc, 147230, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, <=50K 
29, Private, 79586, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male, 0, 0, 65, United-States, <=50K 
40, Self-emp-inc, 279914, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 2415, 40, United-States, >50K 
62, Private, 142769, Some-college, 10, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K 
30, Private, 226525, 10th, 6, Divorced, Transport-moving, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
18, Private, 178759, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 15, United-States, <=50K 
49, Private, 106705, Some-college, 10, Separated, Sales, Unmarried, White, Female, 0, 0, 36, United-States, <=50K 
57, Private, 194161, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 42, Italy, >50K 
37, Private, 225385, HS-grad, 9, Divorced, Machine-op-inspct, Own-child, White, Female, 0, 0, 40, United-States, <=50K 
66, Self-emp-not-inc, 331960, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 20, United-States, <=50K 
50, Private, 156877, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 35, United-States, <=50K 
24, Private, 271354, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K 
31, Private, 33117, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, >50K 
38, Private, 212437, Assoc-acdm, 12, Never-married, Other-service, Unmarried, Black, Female, 0, 0, 30, United-States, <=50K 
37, Private, 121228, HS-grad, 9, Divorced, Machine-op-inspct, Unmarried, White, Male, 0, 1726, 50, United-States, <=50K 
62, Self-emp-not-inc, 142139, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 30, United-States, <=50K 
54, Private, 165001, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 48, United-States, >50K 
56, Local-gov, 294623, 5th-6th, 3, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K 
24, Local-gov, 244413, HS-grad, 9, Never-married, Adm-clerical, Own-child, Black, Male, 0, 0, 35, Dominican-Republic, <=50K 
29, Private, 146014, HS-grad, 9, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K 
53, Self-emp-not-inc, 197014, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K 
56, Self-emp-not-inc, 169528, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K 
60, ?, 162397, Some-college, 10, Married-civ-spouse, ?, Husband, White, Male, 0, 0, 2, United-States, <=50K 
38, Self-emp-not-inc, 154641, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 50, United-States, <=50K 
52, Private, 251585, 10th, 6, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 55, United-States, <=50K 
28, Private, 46322, Assoc-acdm, 12, Never-married, Adm-clerical, Not-in-family, Black, Female, 0, 0, 38, United-States, <=50K 
46, Local-gov, 197042, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 50, United-States, <=50K 
43, Private, 111829, Assoc-voc, 11, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
24, Local-gov, 229005, Some-college, 10, Never-married, Adm-clerical, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K 
64, Private, 298546, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 70, United-States, <=50K 
43, Federal-gov, 111483, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Husband, White, Male, 3103, 0, 40, United-States, >50K 
64, Private, 104973, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 45, United-States, >50K 
40, Private, 383300, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K 
38, Private, 135162, 1st-4th, 2, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, ?, <=50K 
36, Private, 87520, HS-grad, 9, Married-civ-spouse, Other-service, Other-relative, White, Female, 0, 0, 40, United-States, <=50K 
19, Private, 183258, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K 
19, Private, 206546, Some-college, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 24, United-States, <=50K 
55, Private, 199212, Some-college, 10, Married-civ-spouse, Adm-clerical, Wife, White, Female, 5178, 0, 40, United-States, >50K 
41, Local-gov, 207685, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 61, United-States, >50K 
36, Private, 213277, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, <=50K 
23, Private, 129980, Some-college, 10, Never-married, Handlers-cleaners, Other-relative, White, Male, 0, 0, 40, United-States, <=50K 
28, Private, 118089, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 4386, 0, 45, United-States, >50K 
34, Self-emp-not-inc, 236391, 11th, 7, Married-civ-spouse, Sales, Wife, White, Female, 0, 0, 30, United-States, <=50K 
49, Private, 209057, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 60, United-States, >50K 
47, Private, 98044, Preschool, 1, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 25, El-Salvador, <=50K 
21, Private, 154192, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K 
36, Private, 48268, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K 
17, Private, 158762, 10th, 6, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 16, United-States, <=50K 
22, Private, 87569, Assoc-voc, 11, Never-married, Other-service, Not-in-family, White, Female, 0, 1762, 40, United-States, <=50K 
33, ?, 274800, HS-grad, 9, Separated, ?, Own-child, Black, Female, 0, 0, 40, United-States, <=50K 
42, Local-gov, 230684, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1579, 40, United-States, <=50K 
52, Private, 155496, HS-grad, 9, Never-married, Adm-clerical, Other-relative, White, Female, 0, 0, 40, United-States, <=50K 
37, Private, 22494, Some-college, 10, Married-spouse-absent, Exec-managerial, Unmarried, White, Female, 0, 0, 41, United-States, <=50K 
42, Private, 200610, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1740, 60, United-States, <=50K 
48, State-gov, 54985, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K 
46, Private, 207807, 10th, 6, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female, 0, 0, 30, United-States, <=50K 
18, Private, 294263, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 9, United-States, <=50K 
23, Private, 204226, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K 
